,name,race
17197,George,white
17198,George,white
17199,Bridj,white
17200,Bridj,white
17201,George,white
17202,Pollack,white
17203,’m,api
17204,Pollack,white
17205,Pollack,white
17206,Luz,hispanic
17207,Luz,hispanic
17208,Luz,hispanic
17209,Luz,hispanic
17210,Walsh,white
17211,Walsh,white
17212,Trump,white
17213,nBack,white
17214,Lara,hispanic
17215,Boretti,white
17216,Boretti,white
17217,’m,api
17218,Lara,hispanic
17219,Lara,hispanic
17220,Facebook,white
17221,fans’,white
17222,Lara,hispanic
17223,Lara,hispanic
17224,Harris,white
17225,Harris,white
17226,Lyft,white
17227,Michlewitz,white
17228,Lyft,white
17229,Rubio,hispanic
17230,Rubio,hispanic
17231,Trump,white
17232,Rubio,hispanic
17233,Rubio,hispanic
17234,Rubio,hispanic
17235,Rubio,hispanic
17236,Trump,white
17237,Gamarra,hispanic
17238,Rubio,hispanic
17239,Rubio,hispanic
17240,Rubio,hispanic
17241,Rubio,hispanic
17242,Ramos,hispanic
17243,Marco,white
17244,Ramos,hispanic
17245,Bush,white
17246,Kasich,white
17247,Garces,hispanic
17248,Sayfie,white
17249,Bush’s,white
17250,Rubio,hispanic
17251,Rubio,hispanic
17252,Cruz,hispanic
17253,Rubio,hispanic
17254,Cruz,hispanic
17255,Gamarra,hispanic
17256,Rubio,hispanic
17257,Gamarra,hispanic
17258,Rubio,hispanic
17259,Patrick’s,white
17260,Walsh,white
17261,“Wacko,white
17262,Hurley,white
17263,67,api
17264,Perkins,white
17265,Desmond,white
17266,Walsh,white
17267,Walsh,white
17268,Evans,white
17269,Walsh,white
17270,Desmond,white
17271,Square,white
17272,Desmond,white
17273,VANDALIA,hispanic
17274,Trump,white
17275,Dimassimo,white
17276,Kasich,white
17277,Rubio,hispanic
17278,Trump,white
17279,Sanders,white
17280,Sanders,white
17281,Bernie,white
17282,Bernie,white
17283,Bernie,white
17284,Clinton,white
17285,Clinton,white
17286,Sanders,white
17287,Clinton,white
17288,Clinton,white
17289,Lanning,white
17290,Clinton,white
17291,Trump,white
17292,Apple,white
17293,Clinton,white
17294,Clinton,white
17295,nClinton,white
17296,Schmidt,white
17297,Clinton,white
17298,Clinton,white
17299,Sanders,white
17300,Jones,white
17301,Clinton,white
17302,Sanders,white
17303,Clinton,white
17304,Ryan,white
17305,Clinton,white
17306,Clinton,white
17307,Sanders’,white
17308,Bernie,white
17309,Ryan,white
17310,Clinton,white
17311,Clinton,white
17312,Sanders,white
17313,Sanders,white
17314,—,api
17315,Obama,api
17316,Clinton,white
17317,Obama,api
17318,Niven,white
17319,Clinton,white
17320,Niven,white
17321,Rendell,white
17322,Clinton,white
17323,Sen,api
17324,Cruz,hispanic
17325,Stovsky,white
17326,Clinton,white
17327,’m,api
17328,Zoss,white
17329,Clinton,white
17330,Clinton,white
17331,Dugan,white
17332,Sanders,white
17333,Clinton,white
17334,Trump,white
17335,Flutie,white
17336,Mary,white
17337,Flutie,white
17338,Flutie’s,white
17339,Flutie,white
17340,Mary,white
17341,Gieselman,white
17342,Bates,white
17343,Bates,white
17344,DiSchino,white
17345,Rev,white
17346,Leahy,white
17347,Leahy,white
17348,Monan,white
17349,York’s,white
17350,Walsh,white
17351,Belichick,white
17352,Dunn,white
17353,DeFilippo,white
17354,Bates,white
17355,Barber,white
17356,F,api
17357,’’,api
17358,GoodFellas,white
17359,Kuhn,white
17360,Kuhn,white
17361,Tom,api
17362,Skinner,white
17363,Skinner,white
17364,DeFilippo,white
17365,Skinner,white
17366,Tom,api
17367,Skinner,white
17368,DeLuca,white
17369,Tom,api
17370,Al,api
17371,Spaziani,white
17372,Spaziani,white
17373,Bates,white
17374,Spaziani,white
17375,Addazio,white
17376,Stephanos,white
17377,Addazio,white
17378,Brown,white
17379,Bates,white
17380,Addazio,white
17381,Brad,white
17382,Gieselman,white
17383,Addazio,white
17384,Addazio,white
17385,Howard,white
17386,Bates,white
17387,Bates,white
17388,Addazio,white
17389,Addazio,white
17390,’m,api
17391,Addazio,white
17392,’m,api
17393,Addazio,white
17394,DeFilippo,white
17395,Donahue,white
17396,Donahue,white
17397,Jackson,black
17398,Skinner,white
17399,Jackson,black
17400,Jackson,black
17401,Donahue,white
17402,Bates,white
17403,DeFilippo,white
17404,Donahue,white
17405,Christian,white
17406,Clifford,white
17407,Addazio,white
17408,Bates,white
17409,Leahy,white
17410,Molinsky,white
17411,Molinsky,white
17412,Addazio,white
17413,Krzyzewski,white
17414,Clemson,white
17415,Bates,white
17416,Williams,white
17417,Flutie,white
17418,Williams,white
17419,Williams,white
17420,Addazio,white
17421,Leahy,white
17422,State,white
17423,Flutie,white
17424,Mary,white
17425,Flutie,white
17426,Flutie’s,white
17427,Flutie,white
17428,Mary,white
17429,Gieselman,white
17430,Bates,white
17431,Bates,white
17432,DiSchino,white
17433,Rev,white
17434,Leahy,white
17435,Leahy,white
17436,Monan,white
17437,York’s,white
17438,Walsh,white
17439,Belichick,white
17440,Dunn,white
17441,DeFilippo,white
17442,Bates,white
17443,Barber,white
17444,F,api
17445,’’,api
17446,GoodFellas,white
17447,Kuhn,white
17448,Kuhn,white
17449,Tom,api
17450,Skinner,white
17451,Skinner,white
17452,DeFilippo,white
17453,Skinner,white
17454,Tom,api
17455,Skinner,white
17456,DeLuca,white
17457,Tom,api
17458,Al,api
17459,Spaziani,white
17460,Spaziani,white
17461,Bates,white
17462,Spaziani,white
17463,Addazio,white
17464,Stephanos,white
17465,Addazio,white
17466,Brown,white
17467,Bates,white
17468,Addazio,white
17469,Brad,white
17470,Gieselman,white
17471,Addazio,white
17472,Addazio,white
17473,Howard,white
17474,Bates,white
17475,Bates,white
17476,Addazio,white
17477,Addazio,white
17478,’m,api
17479,Addazio,white
17480,’m,api
17481,Addazio,white
17482,DeFilippo,white
17483,Donahue,white
17484,Donahue,white
17485,Jackson,black
17486,Skinner,white
17487,Jackson,black
17488,Jackson,black
17489,Donahue,white
17490,Bates,white
17491,DeFilippo,white
17492,Donahue,white
17493,Christian,white
17494,Clifford,white
17495,Addazio,white
17496,Bates,white
17497,Leahy,white
17498,Molinsky,white
17499,Molinsky,white
17500,Addazio,white
17501,Krzyzewski,white
17502,Clemson,white
17503,Bates,white
17504,Williams,white
17505,Flutie,white
17506,Williams,white
17507,Williams,white
17508,Addazio,white
17509,Leahy,white
17510,State,white
17511,Wahlberg,white
17512,Wahlberg,white
17513,Wahlberg,white
17514,Berg,white
17515,Tsarnaev,white
17516,Berg,white
17517,Berg,white
17518,Bauman,white
17519,Gyllenhaal,white
17520,Davis,white
17521,Radutzky,white
17522,Davis,white
17523,Ed,api
17524,Davis,white
17525,Davis,white
17526,Davis,white
17527,Wahlberg,white
17528,Berg,white
17529,Wahlberg,white
17530,DesLauriers,white
17531,Deveau,white
17532,Pugliese,white
17533,Meng,api
17534,Berg,white
17535,Berg,white
17536,Wahlberg,white
17537,Berg,white
17538,Berg,white
17539,Wahlberg,white
17540,Pete,white
17541,Berg,white
17542,Wahlberg,white
17543,Wahlberg,white
17544,—,api
17545,Berg,white
17546,Berg,white
17547,Wahlberg,white
17548,St,white
17549,Montanes,hispanic
17550,Castro,hispanic
17551,Perkins,white
17552,Perkins,white
17553,Lawrence,white
17554,Woods,white
17555,Nunez,hispanic
17556,Walsh,white
17557,Walsh,white
17558,St,white
17559,Nunez,hispanic
17560,Lavine,white
17561,’m,api
17562,Nunez,hispanic
17563,Walsh,white
17564,Menino,hispanic
17565,Nunez,hispanic
17566,Holton,white
17567,Ledgard,white
17568,Rwandans,white
17569,Ledgard,white
17570,Ledgard,white
17571,Ochsendorf,white
17572,Ledgard,white
17573,Redline,white
17574,Ledgard,white
17575,’m,api
17576,Kourkoumelis,white
17577,S,api
17578,Kourkoumelis,white
17579,Kourkoumelis,white
17580,Kourkoumelis,white
17581,Driscoll,white
17582,Driscoll,white
17583,Wahlberg,white
17584,Wahlberg,white
17585,Wahlberg,white
17586,Berg,white
17587,Tsarnaev,white
17588,Berg,white
17589,Berg,white
17590,Bauman,white
17591,Gyllenhaal,white
17592,Davis,white
17593,Radutzky,white
17594,Davis,white
17595,Ed,api
17596,Davis,white
17597,Davis,white
17598,Davis,white
17599,Wahlberg,white
17600,Berg,white
17601,Wahlberg,white
17602,DesLauriers,white
17603,Deveau,white
17604,Pugliese,white
17605,Meng,api
17606,Berg,white
17607,Berg,white
17608,Wahlberg,white
17609,Berg,white
17610,Berg,white
17611,Wahlberg,white
17612,Pete,white
17613,Berg,white
17614,Wahlberg,white
17615,Wahlberg,white
17616,—,api
17617,Berg,white
17618,Berg,white
17619,Wahlberg,white
17620,Clinton,white
17621,Clinton,white
17622,Clinton,white
17623,Sanders,white
17624,Sanders,white
17625,Clinton,white
17626,Trump,white
17627,Sanders,white
17628,Clinton,white
17629,Sanders,white
17630,Trump,white
17631,Sanders,white
17632,Clinton,white
17633,Clinton,white
17634,Baker,white
17635,Baker,white
17636,Baker,white
17637,Patrick,white
17638,Romney,white
17639,Baker,white
17640,Meanwhile,white
17641,Baker,white
17642,Orrall,white
17643,Prunier,white
17644,Baker,white
17645,Baker,white
17646,Patrick,white
17647,Baker,white
17648,Coakley,white
17649,J,api
17650,nBaker,white
17651,Baker,white
17652,Curtatone,white
17653,Warren,white
17654,Wolf,white
17655,Kayyem,api
17656,Kayyem,api
17657,Baker,white
17658,no’,white
17659,Baker,white
17660,Walsh,white
17661,DeLeo,white
17662,Mariano,white
17663,Connors,white
17664,Baker,white
17665,Baker,white
17666,Flaherty,white
17667,Linehan,white
17668,—,api
17669,Baker,white
17670,Polito,white
17671,Baker,white
17672,Baker,white
17673,Polito,white
17674,Conroy,white
17675,Baker,white
17676,Conroy,white
17677,Baker,white
17678,Baker,white
17679,Patrick,white
17680,Baker,white
17681,Baker,white
17682,Baker,white
17683,O’Brien,white
17684,Baker,white
17685,Baker,white
17686,Baker,white
17687,Mooradian,white
17688,’m,api
17689,Mooradian,white
17690,Ledgard,white
17691,Rwandans,white
17692,Ledgard,white
17693,Ledgard,white
17694,Ochsendorf,white
17695,Ledgard,white
17696,Redline,white
17697,Ledgard,white
17698,’m,api
17699,Pendleton,white
17700,Fiddler,white
17701,Roof,white
17702,Fiddler’’,white
17703,Petosa,white
17704,Austin,white
17705,Kissel,white
17706,Fiddler,white
17707,Pendleton,white
17708,Godot,white
17709,Sade,white
17710,Orson,white
17711,Fiddler’’,white
17712,Burstein,white
17713,Tevye,white
17714,R,api
17715,Davenport,white
17716,Marshall,white
17717,Thurgood’’,white
17718,Steinbach,white
17719,Meir,white
17720,Golda,white
17721,Petosa,white
17722,Nelson,white
17723,Symes,white
17724,Kennedy,white
17725,Colodner,white
17726,MacDonald,white
17727,Letreille,white
17728,Newhouse,white
17729,Mootos,white
17730,Melendy,white
17731,Petosa,white
17732,Kaye,white
17733,Spears,white
17734,Bock,white
17735,Harnick,white
17736,Stein,white
17737,Scalia,white
17738,Obama,api
17739,Thurgood,white
17740,Jr,api
17741,Marshall,white
17742,Obama,api
17743,Petosa,white
17744,Brecht,white
17745,Brecht,white
17746,Brecht,white
17747,Brecht,white
17748,Weill,white
17749,Gibson,white
17750,Golda,white
17751,Braha,white
17752,Meir,white
17753,Petosa,white
17754,Petosa,white
17755,Hussein,white
17756,Hussein,white
17757,Dookhan,white
17758,Jones,white
17759,Jones,white
17760,Dookhan,white
17761,Jones,white
17762,JP,api
17763,Jones,white
17764,Jones,white
17765,Jones,white
17766,Nassif,white
17767,Han,api
17768,Salemi,white
17769,Bigby,white
17770,Auerbach,white
17771,Tumposky,white
17772,Tumposky,white
17773,Jones,white
17774,Auerbach,white
17775,Cooper,white
17776,Weld,white
17777,Hinton,white
17778,Mastroianni,white
17779,Hinton,white
17780,Dookhan,white
17781,Segal,white
17782,—,api
17783,Valentine,white
17784,Hield,white
17785,Johnson,white
17786,Brogdon,white
17787,Ellis,white
17788,HOV,white
17789,Simmons,white
17790,Simmons,white
17791,Smith,white
17792,Villanova,hispanic
17793,Valentine,white
17794,Forbes,white
17795,Valentine,white
17796,Green,white
17797,Izzo,white
17798,Ellis,white
17799,Jr,api
17800,Trimble,white
17801,Layman,white
17802,Brown,white
17803,Rabb,white
17804,Wallace,white
17805,Mary’s,white
17806,Gamecocks,white
17807,South,white
17808,’,api
17809,Abdelwahab,white
17810,Roberts,white
17811,Coats,white
17812,Roberts,white
17813,Cunningham,white
17814,Cunningham,white
17815,Cunningham,white
17816,—,api
17817,Cunningham,white
17818,Hansen,white
17819,Cunningham,white
17820,Roberts,white
17821,Bolnick,white
17822,Austin,white
17823,—,api
17824,Hansen,white
17825,Cunningham,white
17826,Cunningham,white
17827,Cunningham,white
17828,Bhagat,api
17829,Cunningham,white
17830,Kay,white
17831,Satin,white
17832,Cunningham,white
17833,—,api
17834,—,api
17835,Cunningham,white
17836,Dar,api
17837,Jesus,white
17838,Trestan,white
17839,Fleishman,white
17840,North,white
17841,Aronson,white
17842,Fleishman,white
17843,Newton,white
17844,Fleishman,white
17845,Ortiz,hispanic
17846,Fleishman,white
17847,Aronson,white
17848,North,white
17849,Jesus,white
17850,Aronson,white
17851,F,api
17852,Harris,white
17853,Harris,white
17854,Lyft,white
17855,Michlewitz,white
17856,Lyft,white
17857,Miller,white
17858,Baker,white
17859,Baker,white
17860,Baker,white
17861,Stout,white
17862,—,api
17863,—,api
17864,NECN,white
17865,Warren,white
17866,Trump,white
17867,fomenting’,white
17868,Warren,white
17869,NECN,white
17870,Moskowitz,white
17871,’,api
17872,appalling’,white
17873,Tiffany,white
17874,Clark,white
17875,Clark,white
17876,Gershon,white
17877,Scharfenberg,white
17878,Glass,white
17879,Flightgeist,white
17880,Baker,white
17881,Baker,white
17882,King,white
17883,NECN,white
17884,Baker,white
17885,’m,api
17886,Sanders,white
17887,Baker,white
17888,Woods,white
17889,Nunez,hispanic
17890,Walsh,white
17891,Walsh,white
17892,St,white
17893,Nunez,hispanic
17894,Lavine,white
17895,’m,api
17896,Nunez,hispanic
17897,Walsh,white
17898,Menino,hispanic
17899,Nunez,hispanic
17900,Holton,white
17901,Rindge,white
17902,freeCM,white
17903,Wheeler,white
17904,—,api
17905,Jesus,white
17906,North’s,white
17907,Jesus,white
17908,Newton,white
17909,North,white
17910,Trestan,white
17911,Trestan,white
17912,Fleishman,white
17913,North,white
17914,Fleishman,white
17915,freeCM,white
17916,Hanson,white
17917,Jennings,white
17918,Jennings,white
17919,Newton,white
17920,Jesus,white
17921,P,api
17922,Emanuel,white
17923,Jesus,white
17924,Trump,white
17925,Kafker,white
17926,Chapel,white
17927,Kafker,white
17928,Morales,hispanic
17929,Baker,white
17930,L,api
17931,Kafker,white
17932,Baker,white
17933,Baker,white
17934,S,api
17935,Buckley,white
17936,Baker,white
17937,Kafker,white
17938,Schapiro,white
17939,Chapel,white
17940,Kafker,white
17941,Morales,hispanic
17942,Baker,white
17943,Kafker,white
17944,Weld,white
17945,Kafker,white
17946,Weld,white
17947,Weld,white
17948,Cellucci,white
17949,Baker,white
17950,Layman,white
17951,Jake,white
17952,Turgeon,white
17953,Philip,white
17954,Turgeon,white
17955,’m,api
17956,Brantley,white
17957,Turgeon,white
17958,Brantley,white
17959,Iona,white
17960,Selden,white
17961,Forward,white
17962,Selden,white
17963,Baylor,white
17964,Auguste,white
17965,Auguste,white
17966,Brey,white
17967,Auguste,white
17968,Colson,white
17969,Academy,white
17970,Adams,white
17971,Taylor,white
17972,Boilermakers,white
17973,Benzan,hispanic
17974,Reuter,white
17975,Patrick’s,white
17976,Walsh,white
17977,Richard,white
17978,Lu,api
17979,Campbell,white
17980,Wahlberg,white
17981,Berg,white
17982,’m,api
17983,Collier,white
17984,Castro,hispanic
17985,Vlock,white
17986,T,api
17987,Ryan,white
17988,Vlock,white
17989,Castro,hispanic
17990,Lawrence,white
17991,Lowell,white
17992,Merrimack,white
17993,Renta,white
17994,Lawrence,white
17995,Basile,white
17996,Basile,white
17997,Gutchess,white
17998,Gutchess,white
17999,Basile,white
18000,Warner,white
18001,Gutchess,white
18002,Block,white
18003,Bock,white
18004,DiGravio,white
18005,DiGravio,white
18006,Baker,white
18007,Hillman,white
18008,Gutchess,white
18009,Gutchess,white
18010,Block,white
18011,Gutchess,white
18012,Bowler,white
18013,Crawford,white
18014,Knight,white
18015,Knight,white
18016,xa0,white
18017,Knight,white
18018,Cook,white
18019,Ortiz,hispanic
18020,Farook,white
18021,Shaw,white
18022,Cook,white
18023,Cook,white
18024,Schneier,white
18025,Schneier,white
18026,Rudolph,white
18027,Miller,white
18028,Milton,white
18029,Nickerson,white
18030,Samson,white
18031,Clemence,white
18032,Ruth,white
18033,Nickerson,white
18034,Nickerson,white
18035,Nickerson,white
18036,Nickerson,white
18037,Thomas’s,white
18038,Ramos,hispanic
18039,Mouth,white
18040,Metszch,white
18041,Ramos,hispanic
18042,Chapuis’s,white
18043,Chapuis,white
18044,Samson,white
18045,Ave,white
18046,St,white
18047,Flutie,white
18048,Mary,white
18049,Flutie,white
18050,Flutie’s,white
18051,Flutie,white
18052,Mary,white
18053,Gieselman,white
18054,Bates,white
18055,Bates,white
18056,DiSchino,white
18057,Rev,white
18058,Leahy,white
18059,Leahy,white
18060,Monan,white
18061,York’s,white
18062,Walsh,white
18063,Belichick,white
18064,Dunn,white
18065,DeFilippo,white
18066,Bates,white
18067,Barber,white
18068,F,api
18069,’’,api
18070,GoodFellas,white
18071,Kuhn,white
18072,Kuhn,white
18073,Tom,api
18074,Skinner,white
18075,Skinner,white
18076,DeFilippo,white
18077,Skinner,white
18078,Tom,api
18079,Skinner,white
18080,DeLuca,white
18081,Tom,api
18082,Al,api
18083,Spaziani,white
18084,Spaziani,white
18085,Bates,white
18086,Spaziani,white
18087,Addazio,white
18088,Stephanos,white
18089,Addazio,white
18090,Brown,white
18091,Bates,white
18092,Addazio,white
18093,Brad,white
18094,Gieselman,white
18095,Addazio,white
18096,Addazio,white
18097,Howard,white
18098,Bates,white
18099,Bates,white
18100,Addazio,white
18101,Addazio,white
18102,’m,api
18103,Addazio,white
18104,’m,api
18105,Addazio,white
18106,DeFilippo,white
18107,Donahue,white
18108,Donahue,white
18109,Jackson,black
18110,Skinner,white
18111,Jackson,black
18112,Jackson,black
18113,Donahue,white
18114,Bates,white
18115,DeFilippo,white
18116,Donahue,white
18117,Christian,white
18118,Clifford,white
18119,Addazio,white
18120,Bates,white
18121,Leahy,white
18122,Molinsky,white
18123,Molinsky,white
18124,Addazio,white
18125,Krzyzewski,white
18126,Clemson,white
18127,Bates,white
18128,Williams,white
18129,Flutie,white
18130,Williams,white
18131,Williams,white
18132,Addazio,white
18133,Leahy,white
18134,State,white
18135,Rindge,white
18136,freeCM,white
18137,Wheeler,white
18138,—,api
18139,Jesus,white
18140,North’s,white
18141,Jesus,white
18142,Newton,white
18143,North,white
18144,Trestan,white
18145,Trestan,white
18146,Fleishman,white
18147,North,white
18148,Fleishman,white
18149,freeCM,white
18150,Hanson,white
18151,Jennings,white
18152,Jennings,white
18153,Newton,white
18154,Jesus,white
18155,P,api
18156,Emanuel,white
18157,Jesus,white
18158,Trump,white
18159,McGraw,white
18160,’d,api
18161,Colón,white
18162,Colón,white
18163,Colón,white
18164,Colón,white
18165,’m,api
18166,—,api
18167,Bischoff,white
18168,Reardon,white
18169,D,api
18170,Putnam,white
18171,Putnam,white
18172,Reardon,white
18173,Kenneally,white
18174,Lawrence,white
18175,Codders,white
18176,Kenneally,white
18177,Lawrence,white
18178,Kenneally,white
18179,Lawrence,white
18180,Kenneally,white
18181,Andover,white
18182,Lawrence,white
18183,Vette,white
18184,Lawrence,white
18185,Pensavalli,white
18186,Claus,white
18187,Sharksmouth,white
18188,Halloran,white
18189,Village’,white
18190,Lexuses,white
18191,Reardon,white
18192,Reagan,white
18193,Lawrence,white
18194,Reardon,white
18195,Owens,white
18196,—,api
18197,’m,api
18198,’,api
18199,Berry,white
18200,nBerry,white
18201,Bradford,white
18202,Reardon,white
18203,Bischoff,white
18204,Lawrence,white
18205,Lawrence,white
18206,Lowell,white
18207,Everett,white
18208,Chelsea,white
18209,Corner,white
18210,Sampson,white
18211,Sampson,white
18212,Sharon,white
18213,Chandler,white
18214,Chandler,white
18215,Chance,white
18216,Ruiz,hispanic
18217,Ruiz,hispanic
18218,Barbosa,hispanic
18219,Wong,api
18220,Wong,api
18221,Ling,api
18222,Tim,api
18223,Baggs,white
18224,Hollie,white
18225,Haley,white
18226,Tim,api
18227,Rosado,hispanic
18228,Rosado,hispanic
18229,Barrientos,hispanic
18230,Barrientos,hispanic
18231,Woods,white
18232,Nunez,hispanic
18233,Walsh,white
18234,Walsh,white
18235,St,white
18236,Nunez,hispanic
18237,Lavine,white
18238,’m,api
18239,Nunez,hispanic
18240,Walsh,white
18241,Menino,hispanic
18242,Nunez,hispanic
18243,Holton,white
18244,Trump,white
18245,Kafker,white
18246,Chapel,white
18247,Kafker,white
18248,Morales,hispanic
18249,Baker,white
18250,L,api
18251,Kafker,white
18252,Baker,white
18253,Baker,white
18254,S,api
18255,Buckley,white
18256,Baker,white
18257,Kafker,white
18258,Schapiro,white
18259,Chapel,white
18260,Kafker,white
18261,Morales,hispanic
18262,Baker,white
18263,Kafker,white
18264,Weld,white
18265,Kafker,white
18266,Weld,white
18267,Weld,white
18268,Cellucci,white
18269,Baker,white
18270,Hernandez,hispanic
18271,L,api
18272,tSoon,api
18273,Hernandez,hispanic
18274,Wallace,white
18275,Ortiz,hispanic
18276,Wallace’s,white
18277,Lloyd,white
18278,Hernandez,hispanic
18279,Ortiz,hispanic
18280,Bomberg,white
18281,Wallace,white
18282,Hernandez,hispanic
18283,Wallace,white
18284,Ortiz,hispanic
18285,Hernandez,hispanic
18286,Bomberg,white
18287,Wallace,white
18288,Hernandez,hispanic
18289,Hernandez,hispanic
18290,Hernandez,hispanic
18291,$,api
18292,Bomberg,white
18293,Hernandez,hispanic
18294,Wallace,white
18295,Ortiz,hispanic
18296,Hernandez,hispanic
18297,Bomberg,white
18298,’,api
18299,Hernandez,hispanic
18300,Hernandez,hispanic
18301,Bomberg,white
18302,Attleborough,white
18303,Hernandez,hispanic
18304,Hernandez,hispanic
18305,Bomberg,white
18306,Wallace,white
18307,Ortiz,hispanic
18308,Hernandez,hispanic
18309,Meier,white
18310,Hernandez,hispanic
18311,“,api
18312,Hernandez,hispanic
18313,Hernandez,hispanic
18314,Lloyd,white
18315,Meier,white
18316,Wallace,white
18317,Meier,white
18318,Meier,white
18319,Wallace,white
18320,Hernandez,hispanic
18321,Hernandez’s,white
18322,Wallace,white
18323,Hernandez,hispanic
18324,Jenkins,white
18325,Hernandez,hispanic
18326,Jenkins,white
18327,Hernandez,hispanic
18328,Jenkins,white
18329,Jenkins,white
18330,Wallace,white
18331,Hernandez,hispanic
18332,Shayanna,white
18333,Ward,white
18334,Wallace,white
18335,Bowler,white
18336,Crawford,white
18337,Knight,white
18338,Knight,white
18339,xa0,white
18340,Knight,white
18341,Cook,white
18342,Ortiz,hispanic
18343,Farook,white
18344,Shaw,white
18345,Cook,white
18346,Cook,white
18347,Schneier,white
18348,Schneier,white
18349,Rudolph,white
18350,Miller,white
18351,Milton,white
18352,Rindge,white
18353,freeCM,white
18354,Wheeler,white
18355,—,api
18356,Jesus,white
18357,North’s,white
18358,Jesus,white
18359,Newton,white
18360,North,white
18361,Trestan,white
18362,Trestan,white
18363,Fleishman,white
18364,North,white
18365,Fleishman,white
18366,freeCM,white
18367,Hanson,white
18368,Jennings,white
18369,Jennings,white
18370,Newton,white
18371,Jesus,white
18372,P,api
18373,Emanuel,white
18374,Jesus,white
18375,Trump,white
18376,Kasich,white
18377,—,api
18378,Kasich,white
18379,Kasich,white
18380,Trump,white
18381,Sen,api
18382,Cruz,hispanic
18383,Gov,white
18384,Kasich,white
18385,Sen,api
18386,Rubio,hispanic
18387,Cruz,hispanic
18388,Rubio,hispanic
18389,Kasich,white
18390,Trump,white
18391,McGraw,white
18392,’d,api
18393,MacDonald,white
18394,MacDonald,white
18395,Walsh,white
18396,Stearns,white
18397,Walsh,white
18398,Evans,white
18399,Evans,white
18400,Evans,white
18401,Evans,white
18402,O’Rourke,white
18403,Evans,white
18404,—,api
18405,—,api
18406,Gniado,white
18407,Emily,white
18408,Gniado,white
18409,Rev,white
18410,Ahern,white
18411,nPeople,white
18412,Ahern,white
18413,Gniado,white
18414,Emily,white
18415,Brett,white
18416,Brett,white
18417,Brett,white
18418,Gniado,white
18419,Hernandez,hispanic
18420,L,api
18421,tSoon,api
18422,Hernandez,hispanic
18423,Wallace,white
18424,Ortiz,hispanic
18425,Wallace’s,white
18426,Lloyd,white
18427,Hernandez,hispanic
18428,Ortiz,hispanic
18429,Bomberg,white
18430,Wallace,white
18431,Hernandez,hispanic
18432,Wallace,white
18433,Ortiz,hispanic
18434,Hernandez,hispanic
18435,Bomberg,white
18436,Wallace,white
18437,Hernandez,hispanic
18438,Hernandez,hispanic
18439,Hernandez,hispanic
18440,$,api
18441,Bomberg,white
18442,Hernandez,hispanic
18443,Wallace,white
18444,Ortiz,hispanic
18445,Hernandez,hispanic
18446,Bomberg,white
18447,’,api
18448,Hernandez,hispanic
18449,Hernandez,hispanic
18450,Bomberg,white
18451,Attleborough,white
18452,Hernandez,hispanic
18453,Hernandez,hispanic
18454,Bomberg,white
18455,Wallace,white
18456,Ortiz,hispanic
18457,Hernandez,hispanic
18458,Meier,white
18459,Hernandez,hispanic
18460,“,api
18461,Hernandez,hispanic
18462,Hernandez,hispanic
18463,Lloyd,white
18464,Meier,white
18465,Wallace,white
18466,Meier,white
18467,Meier,white
18468,Wallace,white
18469,Hernandez,hispanic
18470,Hernandez’s,white
18471,Wallace,white
18472,Hernandez,hispanic
18473,Jenkins,white
18474,Hernandez,hispanic
18475,Jenkins,white
18476,Hernandez,hispanic
18477,Jenkins,white
18478,Jenkins,white
18479,Wallace,white
18480,Hernandez,hispanic
18481,Shayanna,white
18482,Ward,white
18483,Wallace,white
18484,Richard,white
18485,Lu,api
18486,Campbell,white
18487,Wahlberg,white
18488,Berg,white
18489,’m,api
18490,Collier,white
18491,Chang,api
18492,Chang,api
18493,Janey,white
18494,Chang,api
18495,Chang,api
18496,J,api
18497,Walsh,white
18498,Chang,api
18499,Murray,white
18500,Chang,api
18501,Chang,api
18502,Murray,white
18503,Chang,api
18504,Chang,api
18505,Magni,white
18506,Chang,api
18507,Chang,api
18508,Walsh,white
18509,Chang,api
18510,Chang,api
18511,Walsh,white
18512,Walsh,white
18513,Walsh,white
18514,Chang,api
18515,Chang,api
18516,Chang,api
18517,Chang,api
18518,Walsh,white
18519,Chang,api
18520,’m,api
18521,Chang,api
18522,Day,white
18523,Chang,api
18524,Teta,white
18525,Chang,api
18526,Ortiz,hispanic
18527,Walsh,white
18528,Chang,api
18529,Walsh,white
18530,R,api
18531,II,api
18532,Chang,api
18533,Chang,api
18534,Chang,api
18535,Tooke,white
18536,Chang,api
18537,Walsh,white
18538,xa0,white
18539,Tooke,white
18540,Southie,white
18541,Mike,white
18542,’m,api
18543,—,api
18544,’m,api
18545,Jeremy,white
18546,Thompson,white
18547,Hall,white
18548,Jubeliee,white
18549,Patrick,white
18550,Lightfoot,white
18551,Fisk,white
18552,Pino,hispanic
18553,Eastie,white
18554,Topol,white
18555,Meier,white
18556,Vaccaro,white
18557,Vaccaro,white
18558,Gaine,white
18559,Vaccaro,white
18560,Vaccaro,white
18561,Pearl,white
18562,Lilly,white
18563,Medway,white
18564,Pearl,white
18565,’,api
18566,Pearl,white
18567,Vaccaro,white
18568,North,white
18569,Newton,white
18570,Jesus,white
18571,Newton,white
18572,North’s,white
18573,Rindge,white
18574,Arria,hispanic
18575,Arria,hispanic
18576,Ca,api
18577,Ewing,white
18578,Ewing,white
18579,Arria,hispanic
18580,Hernandez,hispanic
18581,L,api
