,name,race
3302,Gire,white
3303,Sabeti,api
3304,Gire,white
3305,Sabeti,api
3306,—,api
3307,Sabeti,api
3308,Matranga,hispanic
3309,Sabeti,api
3310,Sabeti,api
3311,Dr,white
3312,Khan,api
3313,Kenema,white
3314,Sabeti,api
3315,Sabeti,api
3316,Collins,white
3317,Sabeti,api
3318,Collins,white
3319,Sabeti,api
3320,Sabeti,api
3321,Collins,white
3322,Sabeti,api
3323,Sabeti,api
3324,Sabeti,api
3325,Sabeti,api
3326,Sabeti,api
3327,Sabeti,api
3328,Sabeti,api
3329,Sabeti,api
3330,Sabeti,api
3331,Yozwiak,white
3332,Gire,white
3333,Winnicki,white
3334,Hollinger,white
3335,Gire,white
3336,Yozwiak,white
3337,Park,api
3338,Gire,white
3339,Leone,white
3340,Sabeti,api
3341,Leona,hispanic
3342,Gire,white
3343,Leone,white
3344,Kenema,white
3345,Kenema,white
3346,Yozwiak,white
3347,Leone,white
3348,Yozwiak,white
3349,Gire,white
3350,Gire,white
3351,Walsh,white
3352,u200a,api
3353,’m,api
3354,’m,api
3355,’m,api
3356,Walsh,white
3357,’m,api
3358,Walsh,white
3359,Walsh,white
3360,Walsh,white
3361,Menino,hispanic
3362,Menino,hispanic
3363,Walsh,white
3364,Walsh,white
3365,Walsh,white
3366,Walsh,white
3367,Fish,white
3368,Walsh,white
3369,Walsh,white
3370,’m,api
3371,Walsh,white
3372,Walsh,white
3373,Walsh,white
3374,DoSouto,white
3375,Alex,white
3376,Green,white
3377,Louis,white
3378,Christina,white
3379,Alex,white
3380,Pagan,hispanic
3381,Kenneally,white
3382,Louis,white
3383,Milton,white
3384,Milton,white
3385,Mike,white
3386,Mike,white
3387,Milton,white
3388,Alex,white
3389,Alex,white
3390,Mike,white
3391,Alex,white
3392,Sophocles,white
3393,Patten,white
3394,DoSouto,white
3395,Folgert,white
3396,Folgert,white
3397,Pritchard,white
3398,Pritchard,white
3399,Christina,white
3400,Rev,white
3401,Brown,white
3402,Seymour,white
3403,Harrington,white
3404,Harrington,white
3405,Harrington,white
3406,Harrington,white
3407,Harrington,white
3408,Island,white
3409,Evans,white
3410,Evans,white
3411,Evans,white
3412,Harrington,white
3413,Harrington,white
3414,Harrington,white
3415,Thomas,white
3416,Evans,white
3417,Evans,white
3418,Evans,white
3419,McCarthy,white
3420,McCarthy,white
3421,Drago,white
3422,Drago,white
3423,Drago,white
3424,xa0,white
3425,Drago,white
3426,Drago,white
3427,Harrington,white
3428,—,api
3429,Patrick,white
3430,King’s,white
3431,Patrick,white
3432,Patrick,white
3433,Baker,white
3434,Patrick,white
3435,Patrick,white
3436,Patrick,white
3437,Adams,white
3438,Patrick,white
3439,Patrick,white
3440,Patrick,white
3441,Obama,api
3442,Patrick,white
3443,Baker,white
3444,Patrick,white
3445,Baker,white
3446,Baker,white
3447,Upham,white
3448,Baker,white
3449,Baker,white
3450,Lieutentant,white
3451,Polito,white
3452,Baker,white
3453,Baker,white
3454,Ferguson,white
3455,Baker,white
3456,Patrick,white
3457,Patrick,white
3458,Baker,white
3459,Baker,white
3460,Meehan,white
3461,Goldberg,white
3462,Lowell,white
3463,Walsh,white
3464,Smith,white
3465,Friedman,white
3466,St,white
3467,Blasio,hispanic
3468,Blasio,hispanic
3469,Blasio,hispanic
3470,Blasio,hispanic
3471,Blasio,hispanic
3472,Blasio,hispanic
3473,nin,api
3474,Blasio,hispanic
3475,Blasio,hispanic
3476,Blasio,hispanic
3477,Walsh,white
3478,Hall,white
3479,Walsh,white
3480,Walsh,white
3481,Walsh,white
3482,Walsh,white
3483,Walsh,white
3484,Walsh,white
3485,Walsh,white
3486,M,api
3487,Menino,hispanic
3488,Walsh,white
3489,Walsh,white
3490,Walsh,white
3491,Koh,api
3492,Walsh,white
3493,Walsh,white
3494,Walsh,white
3495,Walsh,white
3496,Walsh,white
3497,Walsh,white
3498,Folkes,white
3499,Walsh,white
3500,Walsh,white
3501,Walsh,white
3502,’m,api
3503,t,api
3504,Garsh,white
3505,Hernandez,hispanic
3506,Lloyd,white
3507,Doolin,white
3508,J,api
3509,Whitey,white
3510,Bulger,white
3511,Doolin,white
3512,Doolin,white
3513,Hernandez,hispanic
3514,Amabile,white
3515,Hernandez,hispanic
3516,Hernandez,hispanic
3517,Amabile,white
3518,Hernandez,hispanic
3519,Amabile,white
3520,Cosby,white
3521,—,api
3522,Blumenreich,white
3523,—,api
3524,Wilbur,white
3525,Cosby,white
3526,D,api
3527,Cosby,white
3528,Hamilton,white
3529,Fey,white
3530,Cosby,white
3531,Rashad,white
3532,Rashad,white
3533,Cosby,white
3534,’m,api
3535,Cosby,white
3536,Cosby,white
3537,Constand,white
3538,Cosby,white
3539,Buxbaum,white
3540,Robbin,white
3541,Inc,white
3542,—,api
3543,Scaramella,white
3544,Buress,white
3545,Huxtable,white
3546,Bruno,white
3547,Awards,white
3548,Cosby,white
3549,Noah,white
3550,Noah,white
3551,Noah,white
3552,Noah,white
3553,Cosby,white
3554,Alex”,white
3555,Bryant,white
3556,Conway,white
3557,St,white
3558,Peter,white
3559,Louis,white
3560,Christina,white
3561,DoSouto,white
3562,Bush,white
3563,Romney,white
3564,Paul,white
3565,Paul,white
3566,Mo,api
3567,Ferguson,white
3568,Bush,white
3569,Romney,white
3570,Paul,white
3571,Paul,white
3572,Paul,white
3573,Paul,white
3574,Paul,white
3575,Buckley,white
3576,Romney,white
3577,Paul,white
3578,Paul,white
3579,Obama,api
3580,Boehner,white
3581,Obama,api
3582,Sen,api
3583,Warren,white
3584,Frank,white
3585,Gutierrez,hispanic
3586,Price,white
3587,Obama,api
3588,Security,white
3589,Stutman,white
3590,Aegersheim,white
3591,—,api
3592,Aegersheim,white
3593,Walsh,white
3594,Walsh,white
3595,Walsh,white
3596,Michael,white
3597,Burke,white
3598,Bates,white
3599,Conley,white
3600,Burke,white
3601,Morales,hispanic
3602,Morales,hispanic
3603,Morales,hispanic
3604,Morales,hispanic
3605,Morales,hispanic
3606,Rio,hispanic
3607,Cranston,white
3608,Fukuda,api
3609,Cranston,white
3610,Mayer,white
3611,Sciortino,white
3612,Sciortino,white
3613,Mayer,white
3614,Ojikutu,white
3615,Sciortino,white
3616,Ojikutu,white
3617,Merner,white
3618,Merner,white
3619,Merner,white
3620,Merner,white
3621,Merner,white
3622,Merner,white
3623,Merner,white
3624,Merner,white
3625,Conley,white
3626,Wark,white
3627,Conley,white
3628,Walsh,white
3629,n,api
3630,Walsh,white
3631,Koh,api
3632,Walsh,white
3633,Dumontet,white
3634,Walsh,white
3635,Rosenzweig,white
3636,Smarter,white
3637,Rosenzweig,white
3638,Jamakex,white
3639,Baga,white
3640,Jamakex,white
3641,Gamawa,api
3642,Gamawa,api
3643,Gamawa,api
3644,Jonathan,api
3645,Jonathan,api
3646,Baga,white
3647,Gamawa,api
3648,Holleman,white
3649,Holleman,white
3650,Manfredi,white
3651,Manfredi,white
3652,Schulitz,white
3653,Schulitz,white
3654,Stenberg,white
3655,Stenberg,white
3656,Blair,white
3657,Blair,white
3658,Fitzgerald,white
3659,Hayes,white
3660,Collins,white
3661,Collins,white
3662,Collins,white
3663,Collins,white
3664,—,api
3665,Louis,white
3666,Louis,white
3667,Aiden,white
3668,Louis,white
3669,Aiden,white
3670,Louis,white
3671,Gornstein,white
3672,Baker,white
3673,Gornstein,white
3674,Baker,white
3675,—,api
3676,Sandel,white
3677,Sandel,white
3678,Valero,hispanic
3679,Bourquin,white
3680,Northhampton,white
3681,Bourquin,white
3682,Frost,white
3683,Linehan,white
3684,Pollard,white
3685,Walsh,white
3686,Ashmonticello,white
3687,Linehan,white
3688,Michael,white
3689,Millionaire,white
3690,Walsh,white
3691,Warren,white
3692,Linehan,white
3693,Haley,white
3694,Butternut,white
3695,Lemonheads,white
3696,Joyce,white
3697,Turner,white
3698,Fanclub,white
3699,Tellechea,hispanic
3700,Helton,white
3701,Parsons,white
3702,Parsons,white
3703,Linehan,white
3704,Moir,white
3705,Moir,white
3706,Joyce,white
3707,Moir,white
3708,Linehan,white
3709,Warren’s,white
3710,Mann,white
3711,Mann,white
3712,Mann,white
3713,Chernow,white
3714,Chernow,white
3715,Warren,white
3716,Lau,api
3717,Law,white
3718,Taylor,white
3719,Joyce,white
3720,Burros,hispanic
3721,Alben,white
3722,Milton,white
3723,Milton,white
3724,Leary,white
3725,Morrell,white
3726,Milton,white
3727,Milton,white
3728,Milton,white
3729,Milton,white
3730,Leary,white
3731,Leary,white
3732,Leary,white
3733,Mo,api
3734,Alben,white
3735,Wood,white
3736,Alben,white
3737,Milton,white
3738,Baker,white
3739,Brown,white
3740,Ferguson,white
3741,Garner,white
3742,Oscar,white
3743,Anderson’s,white
3744,Iñárritu,white
3745,Birdman,white
3746,Turing,white
3747,Cumberbatch,white
3748,Knightley,white
3749,Linklater’s,white
3750,Arquette,white
3751,Kyle,white
3752,Cooper,white
3753,Eastwood’s,white
3754,Selma,hispanic
3755,DuVernay’s,white
3756,King’s,white
3757,Selma,hispanic
3758,Stephens,white
3759,Lynn,white
3760,DuVernay,white
3761,Oyelowo’s,white
3762,Selma,hispanic
3763,Johnson,white
3764,Selma,hispanic
3765,Lord,white
3766,Oscar,white
3767,Eastwood,white
3768,Miller,white
3769,Foxcatcher,white
3770,Carell,white
3771,Ruffalo,white
3772,Jolie’s,white
3773,Zamperini,white
3774,Nolan’s,white
3775,Woods,white
3776,Streep’s,white
3777,Cotillard,white
3778,Moore,white
3779,Alice,white
3780,Reese,white
3781,Witherspoon,white
3782,Pike,white
3783,Oscar,white
3784,Moore,white
3785,Alice,white
3786,Simmons,white
3787,Chazelle,white
3788,Poitras,white
3789,Snowden,white
3790,Kennedy’s,white
3791,Maier,white
3792,Oscars,white
3793,Anderson,white
3794,Brown,white
3795,Ferguson,white
3796,Ferguson,white
3797,Walsh,white
3798,Patrick,white
3799,Patrick,white
3800,Black,white
3801,Jr,api
3802,Boston,white
3803,Seitz,white
3804,Dookhran,white
3805,Reynoso,hispanic
3806,Baptista,white
3807,White,white
3808,“Junior,white
3809,DaVeiga,white
3810,Barker,white
3811,Seney,white
3812,Gonzalez,hispanic
3813,Cepeda,hispanic
3814,Furtado,hispanic
3815,Jackson,black
3816,Santiago,hispanic
3817,Romain,white
3818,Pineda,hispanic
3819,Bodden,white
3820,Garcia,hispanic
3821,Ferguson,white
3822,Thu,api
3823,Thu,api
3824,Majewski,white
3825,Selcraig,white
3826,’m,api
3827,“,api
3828,C,api
3829,Nelli,white
3830,Black,white
3831,Tubman,white
3832,Watson,white
3833,Watson,white
3834,sayin’,white
3835,Brennan,white
3836,Brennan,white
3837,Brennan,white
3838,Mo,api
3839,Upton,white
3840,Coldwell,white
3841,Peachy,white
3842,Milton,white
3843,Ave,white
3844,Ahern,white
3845,Coldwell,white
3846,St,white
3847,Ahern,white
3848,Coldwell,white
3849,Milton,white
3850,Izzy,white
3851,Izzy,white
3852,Brown,white
3853,Ferguson,white
3854,Ferguson,white
3855,Walsh,white
3856,Patrick,white
3857,Patrick,white
3858,Black,white
3859,Jr,api
3860,Boston,white
3861,Seitz,white
3862,Dookhran,white
3863,Reynoso,hispanic
3864,Baptista,white
3865,White,white
3866,“Junior,white
3867,DaVeiga,white
3868,Barker,white
3869,Seney,white
3870,Gonzalez,hispanic
3871,Cepeda,hispanic
3872,Furtado,hispanic
3873,Jackson,black
3874,Santiago,hispanic
3875,Romain,white
3876,Pineda,hispanic
3877,Bodden,white
3878,Garcia,hispanic
3879,Ferguson,white
3880,Thu,api
3881,Thu,api
3882,Majewski,white
3883,Selcraig,white
3884,’m,api
3885,“,api
3886,C,api
3887,Nelli,white
3888,Black,white
3889,Tubman,white
3890,King’s,white
3891,Alben,white
3892,Cluett,white
3893,Milton,white
3894,Milton,white
3895,Morrissey,white
3896,Leary,white
3897,Milton,white
3898,Milton,white
3899,’m,api
3900,Sugrue,white
3901,Mo,api
3902,Brown,white
3903,Seitz,white
3904,Yancey,white
3905,Milton,white
3906,Yancey,white
3907,Sugrue,white
3908,Milton,white
3909,Baker,white
3910,J,api
3911,Walsh,white
3912,MGH,api
3913,Schroth,white
3914,Racicot,white
3915,Jackson,black
3916,Parks,white
3917,Parks,white
3918,Parks,white
3919,Parks,white
3920,Parks,white
3921,Parks,white
3922,Parks,white
3923,Kan,api
3924,Parks,white
3925,Parks,white
3926,Truman,white
3927,MacArthur,white
3928,Parks,white
3929,E,api
3930,Parks,white
3931,Parks,white
3932,Parks,white
3933,Haas,white
3934,Parks,white
3935,Scott,white
3936,Parks,white
3937,Scott,white
3938,Parks,white
3939,Parks,white
3940,Parks,white
3941,Parks,white
3942,Parks,white
3943,Parks,white
3944,Louis,white
3945,Walsh,white
3946,Hall,white
3947,Walsh,white
3948,Walsh,white
3949,Monroe,white
3950,Walsh,white
3951,Walsh,white
3952,Walsh,white
3953,Walsh,white
3954,Day,white
3955,Menino,hispanic
3956,Walsh,white
3957,Menino,hispanic
3958,’m,api
3959,Menino,hispanic
3960,Walsh,white
3961,Walsh,white
3962,Walsh,white
3963,Murphys,white
3964,Walsh,white
3965,Walsh,white
3966,Gibb,white
3967,Godsmack,white
3968,Guster,white
3969,Day,white
3970,Gardner,white
3971,Clinton,white
3972,Walsh,white
3973,Aldean,white
3974,Lambert,white
3975,Pandora,hispanic
3976,Bivins,white
3977,Walsh,white
3978,Block,white
3979,McIntrye’s,white
3980,Knight,white
3981,Walsh,white
3982,Linehan,white
3983,Hedlund,white
3984,Roadrunner,white
3985,Richman,white
3986,Aerosmith,white
3987,Walsh,white
3988,Walsh,white
3989,Hedlund,white
3990,Walsh,white
3991,Burros,hispanic
3992,Burros,hispanic
3993,Walsh,white
3994,Burros,hispanic
3995,Walsh,white
3996,Summer,white
3997,Erna,white
3998,Walsh,white
3999,Walsh,white
4000,Guster,white
4001,Day,white
4002,Walsh,white
4003,Lockhart,white
4004,Walsh,white
4005,Mahty,white
4006,Walsh’s,white
4007,Sinatra,white
4008,Walsh,white
4009,Aerosmith,white
4010,Day,white
4011,Walsh,white
4012,Walsh,white
4013,Bono,white
4014,Walsh,white
4015,’m,api
4016,Connolly,white
4017,Connolly,white
4018,Connolly,white
4019,Brown,white
4020,Ferguson,white
4021,Mo,api
4022,Milton,white
4023,Sullivan,white
4024,Sullivan,white
4025,McKenna,white
4026,McKenna,white
4027,McKenna,white
4028,McKenna,white
4029,Ross,white
4030,Ross,white
4031,Garry,white
4032,Baker,white
4033,Baker,white
4034,Miranda,hispanic
4035,Derek,white
4036,Miranda,hispanic
4037,Lapatin,white
4038,Neronha,white
4039,Lapatin,white
4040,Miranda,hispanic
4041,Lapatin,white
4042,Grace,white
4043,Cooper,white
4044,Cooper,white
4045,Eastwood’s,white
4046,Kyle,white
4047,Oscar,white
4048,Oscar,white
4049,Kyle,white
4050,Merrick,white
4051,Man,api
4052,Jr,api
4053,Selma,hispanic
4054,Hawking,white
4055,Kyle,white
4056,Kyle,white
4057,Eastwood,white
4058,Disrespect,white
4059,Cooper,white
4060,Kyle,white
4061,Taya,hispanic
4062,Kyle,white
4063,Chris,white
4064,Kyle,white
4065,Chris,white
4066,’m,api
4067,Kyle,white
4068,Lipton,white
4069,Finn,white
4070,Jr,api
4071,Kennedy,white
4072,Walsh,white
4073,Walsh,white
4074,Finn,white
4075,Walsh,white
4076,Finn,white
4077,Finn,white
4078,’m,api
4079,Walsh,white
4080,Kennedy,white
4081,E,api
4082,P,api
4083,Daniel,white
4084,Ranahan,white
4085,’m,api
4086,Ranahan,white
4087,P,api
4088,’m,api
4089,P,api
4090,—,api
4091,’m,api
4092,E,api
4093,Rand,white
4094,Kennedy,white
4095,Bird,white
4096,C,api
4097,Williams,white
4098,Giordano,white
4099,Zakim,white
4100,Zakim,white
4101,Zakim,white
4102,Israel,white
4103,Deaconess,white
4104,Beth,white
4105,Berger,white
4106,Bender,white
4107,Bender,white
4108,Milton,white
4109,Milton,white
4110,nPast,white
4111,Obama,api
4112,Obama,api
4113,Wright,white
4114,Obama,api
4115,Kerry,white
4116,Obama,api
4117,Rouhani,white
4118,’88,api
4119,Khamenei,white
4120,Khamenei,white
4121,Drezner,white
4122,Khamenei,white
4123,Khamenei,white
4124,Obama,api
4125,Obama,api
4126,Rohani,api
4127,Tabb,white
4128,Deaconess,white
4129,Hannon,white
4130,Hannon,white
4131,Tabb,white
4132,Robinson,white
4133,Deaconess,white
4134,Deaconess,white
4135,Deaconess,white
4136,Tabb,white
4137,Selma,hispanic
4138,DuVernay’s,white
4139,Oyelowo,white
4140,Webb’s,white
4141,Selma,hispanic
4142,SCLC,white
4143,Selma,hispanic
4144,Cooper,white
4145,Winfrey,white
4146,Chappell,white
4147,Spielberg’s,white
4148,Selma,hispanic
4149,Selma,hispanic
4150,Abernathy,white
4151,Young,white
4152,Holland,white
4153,Williams,white
4154,Pierce,white
4155,Bevel,white
4156,Nash,white
4157,Thompson,white
4158,Boynton,white
4159,Toussaint,white
4160,King,white
4161,Ejogo,white
4162,Coretta,white
4163,Selma,hispanic
4164,Oyelowo,white
4165,Selma,hispanic
4166,Lewis,white
4167,James,white
4168,Thatch,white
4169,Middle,white
4170,Selma,hispanic
4171,DuVernay,white
4172,Ferguson,white
4173,Selma,hispanic
4174,Daniels’,white
4175,Butler,white
4176,Wilkinson,white
4177,Johnson,white
4178,Wilkinson,white
4179,LBJ,api
4180,Roth,white
4181,Wallace,white
4182,Baker,white
4183,J,api
4184,Hoover,white
4185,LBJ,api
4186,Selma,hispanic
4187,Selma,hispanic
4188,Johnson,white
4189,Reeb,white
4190,Strong,white
4191,Selma,hispanic
4192,—,api
4193,Oyelowo,white
4194,Stanfield,white
4195,Selma,hispanic
4196,Selma,hispanic
4197,Ruotsalainen,white
4198,Milton,white
4199,McGilpin,white
4200,Walsh,white
4201,Morrissey,white
4202,Ruotsalainen,white
4203,Morrissey,white
4204,McGilpin,white
4205,Ruotsalainen,white
4206,Walsh,white
4207,Mo,api
4208,Brown,white
4209,Brown,white
4210,Garner,white
4211,Ferguson,white
4212,Ferguson,white
4213,Hansford,white
4214,Ferguson,white
4215,Knowles,white
4216,Jackson,black
4217,Brown,white
4218,Ferguson,white
4219,Ferguson,white
4220,Knowles,white
4221,Jackson,black
4222,Brown,white
4223,Purnell,white
4224,Francis,white
4225,Spence,white
4226,Muhammad,black
4227,Muhammad,black
4228,Baez,hispanic
4229,Garner,white
4230,Baez,hispanic
4231,Wilkerson,white
4232,King’s,white
4233,Louis,white
4234,Norman,white
4235,Norman,white
4236,Day,white
4237,’m,api
4238,Norman,white
4239,Colbert,white
4240,Wilmore,white
4241,Stewart,white
4242,Wilmore,white
4243,Stephen,white
4244,Wilmore,white
4245,Colbert,white
4246,Report’,white
4247,Bill,white
4248,Stephanopoulos,white
4249,Wilmore,white
4250,Booker,white
4251,Treasury,white
4252,Velez,hispanic
4253,Yard,white
4254,Wilmore,white
4255,’m,api
4256,’m,api
4257,Wilmore,white
4258,Stewart,white
4259,Colbert,white
4260,Letterman’s,white
4261,Wilmore’s,white
4262,Larry,white
4263,Barris,white
4264,’m,api
4265,Emmy,white
4266,Fox,white
4267,Spielberg,white
4268,’m,api
4269,Harvey,white
4270,Cedric,white
4271,Show’,white
4272,’m,api
4273,Larry,white
4274,Barris,white
4275,Wilmore,white
4276,“,api
4277,Wilmore,white
4278,’m,api
4279,’m,api
4280,Jay,white
4281,House,white
4282,Museum,white
4283,Jay,white
4284,Jay,white
4285,Keene,white
4286,’m,api
4287,Harvey,white
4288,Hanley,white
4289,Graves,white
4290,St,white
4291,Harvey,white
4292,Inc,white
4293,Walsh,white
4294,J,api
4295,one,white
4296,Lovett,white
4297,Lovett,white
4298,F,api
4299,Walsh,white
4300,Walsh,white
4301,Hanley,white
4302,Graves,white
4303,King,white
4304,West,white
4305,Flynn,white
4306,Jackson,black
4307,Jones,white
4308,Stith,white
4309,St,white
4310,Fleur,white
4311,’m,api
4312,Muhammad,black
4313,Flynn,white
4314,Bunte,white
4315,Flynn,white
4316,Bunte,white
4317,Flynn,white
4318,Flynn,white
4319,Menino,hispanic
4320,Flynn,white
4321,Menino,hispanic
4322,Menino,hispanic
4323,Walker,white
4324,Menino,hispanic
4325,Menino,hispanic
4326,Pressley,white
4327,Arroyo,hispanic
4328,Jackson,black
4329,Yancey,white
4330,Wu,api
4331,Arroyo,hispanic
4332,NAACP,white
4333,Jones,white
4334,Hall,white
4335,Jones,white
4336,George,white
4337,Guscott,white
4338,Hall,white
4339,Hall,white
4340,Muhammad,black
4341,Flynn,white
4342,Hall,white
4343,Nickerson,white
4344,groups’,white
4345,Jr,api
4346,Bunny,white
4347,George,white
4348,Margret,white
4349,Rey,white
4350,George,white
4351,n,api
4352,Budd,white
4353,Danca,white
4354,Scout,white
4355,Clarke,white
4356,Co,api
4357,Budd,white
4358,Budd,white
4359,Clarke,white
4360,Clarke,white
4361,Kantor,white
4362,Kantor,white
4363,H,api
4364,Walder,white
4365,’s,api
4366,Sr,white
4367,Henrys,white
4368,Obama,api
4369,III,api
4370,Henry,white
4371,Henry,white
4372,Kennedy,white
4373,Lynch,white
4374,Clark,white
4375,Warren,white
4376,J,api
4377,Markey,white
4378,Lynch,white
4379,Henry,white
4380,Henry,white
4381,Henry,white
4382,Hess,white
4383,Henry,white
4384,Cox,white
4385,Henry,white
4386,Hess,white
4387,Hess,white
4388,Hess,white
4389,—,api
4390,Beckley,white
4391,Beckley,white
4392,Hess,white
4393,Sr,white
4394,Sussman,white
4395,Sussman,white
4396,Lynch,white
4397,Hess,white
4398,Sokoloff,white
4399,Henrys’,white
4400,Sokoloff,white
4401,Henry,white
4402,Henry,white
4403,Obama,api
4404,Obama,api
4405,Obama,api
4406,Obama,api
4407,Obama,api
4408,Obama,api
4409,Laden,white
4410,—,api
4411,Obama,api
4412,Obama,api
4413,Obama,api
4414,Johnson,white
4415,students’,white
4416,Brighton,white
4417,Park,api
4418,Munns,white
4419,Fulmore,white
4420,Fulmore,white
4421,Fulmore,white
4422,Salveson,white
4423,Levesque,white
4424,Levesque,white
4425,Coombs,white
4426,Healey,white
4427,Tarpey,white
4428,Salveson,white
4429,Holmes,white
4430,Doodle,white
4431,Doodle,white
4432,’m,api
4433,Day,white
4434,Holmes,white
4435,Germick,white
4436,Doodle,white
4437,Holmes,white
4438,Holmes,white
4439,Holmes,white
4440,Holmes,white
4441,—,api
4442,Holmes,white
4443,Holmes,white
4444,Holmes,white
4445,Holmes,white
4446,Lewis,white
4447,Rickson,white
4448,School,white
4449,Holmes,white
4450,Holmes,white
4451,Hamer,white
4452,Holmes,white
4453,Holmes,white
4454,MassArt,white
4455,Germick,white
4456,—,api
4457,Holmes,white
4458,Germick,white
4459,Holmes,white
4460,Day,white
4461,Holmes,white
4462,Packer,white
4463,Hadza,white
4464,Knight,white
4465,Hadza,white
4466,—,api
4467,Jr,api
4468,Crow,white
4469,Martin,white
4470,Jr,api
4471,Garner,white
4472,Brown,white
4473,Rice,white
4474,Zimmerman,white
4475,Martin,white
4476,Jr,api
4477,Garner,white
4478,Brown,white
4479,Ferguson,white
4480,Rice,white
4481,Anderson,white
4482,Liu,api
4483,Ramos,hispanic
4484,Brown,white
4485,Day,white
4486,Savage,white
4487,Stewart,white
4488,Kenneally,white
4489,Jr,api
4490,Carew,white
4491,Carew,white
4492,Baker,white
4493,Baker,white
4494,Diaz,hispanic
4495,J,api
4496,Warren,white
4497,Walsh,white
4498,Hall,white
4499,Walsh,white
4500,Welch,white
4501,Hall,white
4502,Yancey,white
4503,MLK,white
4504,Yancey,white
4505,Bollerman,white
4506,Bollerman,white
4507,Bollerman,white
4508,Bollerman,white
4509,Elementary,white
4510,Marshall,white
4511,Bollerman,white
4512,Jackson,black
4513,Bollerman,white
4514,Kozol’s,white
4515,’m,api
4516,’m,api
4517,’m,api
4518,Bollerman,white
4519,Bollerman,white
4520,Bollerman,white
4521,Wahlberg,white
4522,Campbell,white
4523,Campbell,white
4524,Campbell,white
4525,Morrissey,white
4526,Campbell,white
4527,Campbell,white
4528,Wahlberg,white
4529,J,api
4530,Walsh,white
4531,Higgins,white
4532,Campbell,white
4533,Higgins,white
4534,Lauren,white
4535,Higgins,white
4536,Lorrie,white
4537,Lauren,white
4538,Campbell,white
4539,Wahlberg,white
4540,Wahlberg,white
4541,Wahlberg,white
4542,M,api
4543,Wahlberg,white
4544,Wahlberg,white
4545,Wahlberg,white
4546,Gary,white
4547,Boo,api
4548,Wahlberg,white
4549,Wahlberg,white
4550,Campbell,white
4551,Ted,api
4552,Grimes,white
4553,Edmonds,white
4554,Campbell’s,white
4555,Edmonds,white
4556,Edmonds,white
4557,Edmonds,white
4558,Campbell,white
4559,’,api
4560,Edmonds,white
4561,Edmonds,white
4562,Edmonds,white
4563,Edmonds,white
4564,Campbell’s,white
4565,Edmonds,white
4566,Brennan,white
4567,Brennan,white
4568,Mary,white
4569,Campbell,white
4570,Brennan,white
4571,McLaughlin,white
4572,Campbells,white
4573,Campbell,white
4574,DeLuca,white
4575,Campbell,white
4576,DeLuca,white
4577,Selma,hispanic
4578,DuVernay’s,white
4579,Oyelowo,white
4580,Webb’s,white
4581,Selma,hispanic
4582,SCLC,white
4583,Selma,hispanic
4584,Cooper,white
4585,Winfrey,white
4586,Chappell,white
4587,Spielberg’s,white
4588,Selma,hispanic
4589,Selma,hispanic
4590,Abernathy,white
4591,Young,white
4592,Holland,white
4593,Williams,white
4594,Pierce,white
4595,Bevel,white
4596,Nash,white
4597,Thompson,white
4598,Boynton,white
4599,Toussaint,white
4600,King,white
4601,Ejogo,white
4602,Coretta,white
4603,Selma,hispanic
4604,Oyelowo,white
4605,Selma,hispanic
4606,Lewis,white
4607,James,white
4608,Thatch,white
4609,Middle,white
4610,Selma,hispanic
4611,DuVernay,white
4612,Ferguson,white
4613,Selma,hispanic
4614,Daniels’,white
4615,Butler,white
4616,Wilkinson,white
4617,Johnson,white
4618,Wilkinson,white
4619,LBJ,api
4620,Roth,white
4621,Wallace,white
4622,Baker,white
4623,J,api
4624,Hoover,white
4625,LBJ,api
4626,Selma,hispanic
4627,Selma,hispanic
4628,Johnson,white
4629,Reeb,white
4630,Strong,white
4631,Selma,hispanic
4632,—,api
4633,Oyelowo,white
4634,Stanfield,white
4635,Selma,hispanic
4636,Selma,hispanic
4637,Fox,white
4638,DuVernay,white
4639,DuVernay,white
4640,Selma,hispanic
4641,Jr,api
4642,Oyelowo,white
4643,Winfrey,white
4644,Wilkinson,white
4645,Ejogo,white
4646,Selma,hispanic
4647,Middle,white
4648,DuVernay,white
4649,Oyelowo,white
4650,’d,api
4651,DuVernay,white
4652,Middle,white
4653,Selma,hispanic
4654,DuVernay,white
4655,Daniels,white
4656,Simmons,white
4657,DuVernay,white
4658,Simmons,white
4659,’,api
4660,Selma,hispanic
4661,DuVernay,white
4662,Webb,white
4663,DuVernay,white
4664,Nash,white
4665,Thompson,white
4666,Cooper,white
4667,Winfrey,white
4668,Boynton,white
4669,Toussaint,white
4670,’,api
4671,DuVernay,white
4672,Johnson,white
4673,A,api
4674,Jr,api
4675,LBJ,api
4676,DuVernay,white
4677,Oscar,white
4678,Oscar,white
4679,DuVernay,white
4680,Selma,hispanic
4681,Oyelowo,white
4682,Selma,hispanic
4683,DuVernay,white
4684,Compton,white
4685,DuVernay,white
4686,Selma,hispanic
4687,Webb,white
4688,Webb,white
4689,Oprah,white
4690,DuVernay,white
4691,Selma,hispanic
4692,Winfrey,white
4693,Winfrey,white
4694,Oscars,white
4695,Selma,hispanic
4696,Selma,hispanic
4697,Oscar,white
4698,DuVernay,white
4699,’m,api
4700,Twitter,white
4701,Selma,hispanic
4702,DuVernay,white
4703,Presidentas,hispanic
4704,DuVernay,white
4705,DuVernay,white
4706,Selma,hispanic
4707,Bollerman,white
