mapc_id,TransitScore,WalkScore,BikeScore
1088043,,0.0,22.0
1088044,,,
1088045,,,
1088046,,,
1088047,,,
1088049,,,
1088054,,,
1088105,,3.0,1.0
1088296,,8.0,1.0
1088302,,,
1088304,,,
1088309,,,
1088326,,,
1088328,,7.0,2.0
1088345,,,
1088364,,,
1088401,,0.0,28.0
1088405,,11.0,42.0
1088529,,4.0,14.0
1088539,,5.0,2.0
1088541,,,
1088542,,8.0,2.0
1088565,,4.0,15.0
1088569,,,
1088625,,0.0,9.0
1088652,,5.0,2.0
1088655,,,
1088659,,,
1088677,,5.0,14.0
1088678,,,
1088696,,4.0,6.0
1088915,,8.0,11.0
1089123,,,
1089124,,,
1089125,,,
1089128,,,
1089129,,,
1089306,,,
1089379,,17.0,42.0
1089676,,16.0,42.0
1089754,,0.0,27.0
1090103,,9.0,9.0
1090106,,6.0,7.0
1090114,,2.0,26.0
1090115,,3.0,24.0
1090334,,10.0,37.0
1090696,,11.0,27.0
1090697,,5.0,22.0
1090986,,35.0,38.0
1090987,,21.0,39.0
1090988,,17.0,34.0
1090991,,,
1091043,,14.0,30.0
1091094,,14.0,7.0
1091109,,16.0,32.0
1091142,,25.0,22.0
1091268,,2.0,48.0
1091717,,1.0,17.0
1091808,,0.0,41.0
1091810,,0.0,37.0
1091818,,4.0,39.0
1091927,,3.0,10.0
1091936,,1.0,50.0
1091945,,1.0,34.0
1092026,,4.0,39.0
1092090,,7.0,39.0
1092124,,1.0,10.0
1092129,,,
1092130,,,
1092816,,10.0,22.0
1093438,,3.0,27.0
1093840,,11.0,26.0
1093874,,17.0,23.0
1093906,,10.0,19.0
1094284,,7.0,18.0
1094418,,6.0,22.0
1094521,,5.0,27.0
1094801,,12.0,24.0
1094936,,14.0,18.0
1094988,,16.0,18.0
1096569,,65.0,52.0
1096663,,69.0,36.0
1096678,,69.0,36.0
1096688,,69.0,36.0
1096778,,73.0,53.0
1096831,,60.0,45.0
1096988,,21.0,30.0
1097033,,38.0,33.0
1097034,,36.0,33.0
1097035,,38.0,33.0
1097277,,0.0,19.0
1097474,,73.0,53.0
1097477,,67.0,42.0
1097479,,0.0,34.0
1097480,,0.0,35.0
1097488,,67.0,42.0
1097490,,73.0,53.0
1097690,,38.0,34.0
1097926,,64.0,33.0
1097949,,64.0,31.0
1097954,,71.0,45.0
1097986,,76.0,53.0
1098059,,74.0,58.0
1098061,,74.0,58.0
1098062,,74.0,58.0
1098063,,74.0,58.0
1098142,,62.0,51.0
1098225,,57.0,45.0
1098498,,80.0,53.0
1098517,,73.0,50.0
1098518,,73.0,50.0
1098743,,22.0,26.0
1098944,,67.0,42.0
1098946,,73.0,50.0
1098947,,67.0,42.0
1098990,,51.0,49.0
1099261,,19.0,7.0
1099681,,20.0,4.0
1099918,,42.0,28.0
1100073,,15.0,6.0
1100242,,21.0,7.0
1100243,,21.0,7.0
1101170,,40.0,15.0
1101989,,11.0,9.0
1101990,,18.0,10.0
1102107,,60.0,30.0
1102476,,56.0,47.0
1102670,,71.0,39.0
1103497,,43.0,20.0
1103535,,46.0,23.0
1103572,,59.0,36.0
1103578,,44.0,28.0
1103601,,59.0,36.0
1103666,,52.0,35.0
1103676,,59.0,36.0
1104042,,0.0,
1104452,,1.0,19.0
1104462,,0.0,17.0
1104496,,14.0,24.0
1104497,,11.0,19.0
1104539,,1.0,
1104540,,0.0,
1104562,,21.0,17.0
1104563,,0.0,14.0
1104623,,48.0,41.0
1104624,,36.0,33.0
1104625,,36.0,29.0
1104626,,48.0,41.0
1104627,,44.0,33.0
1104648,,73.0,53.0
1104657,,73.0,53.0
1104658,,67.0,42.0
1105520,,32.0,38.0
1105667,,44.0,32.0
1107365,,2.0,11.0
1107381,,1.0,10.0
1107382,,1.0,10.0
1107410,,0.0,25.0
1107411,,0.0,29.0
1107413,,1.0,24.0
1107421,,2.0,4.0
1107446,,2.0,24.0
1107447,,3.0,27.0
1107457,,6.0,11.0
1107458,,7.0,14.0
1107459,,6.0,10.0
1107461,,7.0,14.0
1107465,,3.0,1.0
1107543,,2.0,24.0
1107544,,2.0,24.0
1107545,,3.0,27.0
1107546,,3.0,27.0
1107744,,3.0,27.0
1107775,,0.0,28.0
1107882,,1.0,18.0
1107937,,1.0,20.0
1108057,,0.0,26.0
1108111,,4.0,22.0
1108209,,50.0,42.0
1108282,,32.0,44.0
1108297,,14.0,41.0
1108332,,55.0,45.0
1108342,,55.0,41.0
1108355,,67.0,58.0
1108379,,66.0,58.0
1108381,,65.0,57.0
1108459,,66.0,52.0
1108506,,67.0,57.0
1108510,,66.0,58.0
1108514,,67.0,57.0
1108527,,53.0,54.0
1108552,,79.0,62.0
1108576,,77.0,62.0
1108632,,77.0,62.0
1108641,,79.0,62.0
1108668,,77.0,61.0
1108685,,85.0,64.0
1108784,,76.0,62.0
1108906,,81.0,59.0
1109040,,83.0,64.0
1109063,,83.0,64.0
1109203,,80.0,61.0
1109237,,53.0,44.0
1109424,,66.0,56.0
1109492,,88.0,60.0
1109494,,81.0,67.0
1109590,,67.0,65.0
1109622,,35.0,36.0
1109628,,67.0,65.0
1109666,,42.0,35.0
1109690,,88.0,65.0
1110058,,93.0,59.0
1110120,,93.0,59.0
1110180,,91.0,61.0
1110282,,91.0,61.0
1110327,,73.0,69.0
1110584,,87.0,64.0
1110624,,0.0,3.0
1110631,,94.0,63.0
1110632,,96.0,59.0
1110658,,87.0,60.0
1110681,,96.0,59.0
1110705,,94.0,63.0
1110767,,87.0,60.0
1110769,,92.0,64.0
1110946,,89.0,59.0
1110978,,93.0,60.0
1111058,,94.0,63.0
1111081,,95.0,58.0
1111138,,95.0,58.0
1111147,,95.0,61.0
1111158,,96.0,53.0
1111238,,95.0,58.0
1111313,,95.0,58.0
1111326,,90.0,59.0
1111736,,94.0,58.0
1111742,,94.0,58.0
1111764,,95.0,54.0
1112233,,94.0,57.0
1112346,,89.0,53.0
1112358,,94.0,57.0
1112552,,94.0,57.0
1112799,,89.0,53.0
1112853,,89.0,53.0
1112989,,88.0,56.0
1113026,,92.0,54.0
1113125,,88.0,56.0
1113176,,88.0,56.0
1113424,,92.0,54.0
1113951,,76.0,64.0
1114082,,89.0,53.0
1114092,,89.0,55.0
1114152,,84.0,58.0
1114427,,84.0,58.0
1114609,,84.0,58.0
1114889,,84.0,55.0
1114944,,83.0,61.0
1114953,,75.0,63.0
1115250,,78.0,53.0
1115353,,83.0,61.0
1115759,,90.0,48.0
1116190,,30.0,36.0
1116245,,82.0,52.0
1116913,,37.0,18.0
1116941,,37.0,18.0
1116944,,84.0,33.0
1117036,,37.0,17.0
1117366,,43.0,12.0
1117534,,80.0,58.0
1117898,,43.0,12.0
1118032,,43.0,12.0
1118035,,43.0,12.0
1118038,,30.0,17.0
1118115,,43.0,12.0
1118290,,21.0,11.0
1118332,,27.0,11.0
1118367,,21.0,11.0
1118377,,27.0,11.0
1118381,,21.0,11.0
1118666,,27.0,11.0
1119281,,36.0,23.0
1119403,,70.0,50.0
1120176,,30.0,12.0
1120245,,23.0,12.0
1120406,,0.0,24.0
1120442,,71.0,32.0
1120628,,18.0,16.0
1121470,,60.0,40.0
1121628,,69.0,50.0
1122665,,54.0,38.0
1122986,,45.0,40.0
1123017,,75.0,45.0
1123252,,74.0,46.0
1123815,,44.0,22.0
1123849,,40.0,32.0
1126285,,32.0,25.0
1126289,,34.0,5.0
1126387,,25.0,9.0
1126629,,12.0,25.0
1126815,,16.0,26.0
1126841,,16.0,26.0
1126848,,25.0,16.0
1127049,,20.0,9.0
1127053,,27.0,13.0
1127062,,5.0,19.0
1127095,,17.0,3.0
1127196,,30.0,9.0
1127622,,67.0,65.0
1127641,,67.0,65.0
1127642,,59.0,58.0
1128023,,17.0,29.0
1128675,,19.0,29.0
1128682,,8.0,21.0
1128861,,18.0,29.0
1129332,,11.0,22.0
1129590,,0.0,20.0
1129622,,3.0,25.0
1129699,,3.0,18.0
1129730,,0.0,24.0
1129934,,5.0,26.0
1130138,,3.0,25.0
1130247,,5.0,27.0
1130544,,4.0,26.0
1130569,,4.0,27.0
1131030,,18.0,29.0
1131228,,10.0,24.0
1131284,,20.0,30.0
1131291,,17.0,30.0
1131294,,5.0,22.0
1131751,,20.0,30.0
1131902,,21.0,30.0
1132064,,19.0,30.0
1132159,,2.0,26.0
1132308,,4.0,26.0
1132311,,0.0,22.0
1132402,,0.0,23.0
1132429,,8.0,28.0
1132739,,0.0,21.0
1132857,,17.0,29.0
1132934,,4.0,27.0
1132973,,29.0,34.0
1133109,,0.0,27.0
1133112,,0.0,20.0
1133154,,8.0,27.0
1133176,,12.0,27.0
1133349,,0.0,23.0
1133370,,4.0,26.0
1133473,,4.0,26.0
1133623,,4.0,26.0
1133702,,1.0,26.0
1133758,,1.0,26.0
1134194,,2.0,24.0
1134966,,14.0,42.0
1134967,,16.0,46.0
1135016,,12.0,48.0
1135738,,61.0,43.0
1137337,,25.0,43.0
1137679,,0.0,20.0
1138081,,4.0,64.0
1139344,,0.0,20.0
1139359,,0.0,24.0
1139366,,,
1139416,,,
1139424,,0.0,17.0
1139425,,,
1139505,,13.0,23.0
1139517,,,
1139519,,0.0,19.0
1139805,,,
1139806,,0.0,19.0
1139847,,1.0,6.0
1139928,,3.0,4.0
1140321,,5.0,1.0
1140322,,6.0,2.0
1140323,,2.0,1.0
1140370,,,
1140387,,0.0,
1140412,,,
1140413,,,
1140414,,,
1140417,,0.0,14.0
1140418,,0.0,19.0
1140731,,1.0,10.0
1140735,,17.0,30.0
1140746,,6.0,16.0
1140757,,10.0,19.0
1140768,,8.0,14.0
1140778,,5.0,26.0
1140784,,16.0,23.0
1140966,,0.0,2.0
1140973,,0.0,8.0
1140974,,0.0,
1140977,,0.0,25.0
1140978,,0.0,
1140979,,0.0,7.0
1140982,,0.0,14.0
1140983,,0.0,10.0
1141574,,0.0,23.0
1141601,,3.0,9.0
1141662,,9.0,14.0
1141665,,3.0,26.0
1141689,,,
1141690,,,
1141691,,,
1141692,,0.0,4.0
1141696,,0.0,24.0
1141706,,,
1141710,,,
1141714,,,
1141719,,,
1141723,,6.0,24.0
1141724,,9.0,9.0
1141727,,4.0,21.0
1141739,,4.0,16.0
1141741,,4.0,19.0
1141866,,4.0,19.0
1141867,,9.0,17.0
1141895,,0.0,13.0
1141897,,3.0,11.0
1141898,,3.0,4.0
1141904,,4.0,11.0
1141906,,0.0,18.0
1141927,,0.0,25.0
1141928,,4.0,11.0
1141997,,0.0,25.0
1142004,,2.0,25.0
1142323,,,
1142343,,4.0,25.0
1142474,,2.0,22.0
1142560,,0.0,19.0
1142758,,3.0,8.0
1142865,,1.0,13.0
1143075,,0.0,19.0
1143118,,0.0,3.0
1143136,,0.0,3.0
1143253,,26.0,28.0
1143377,,0.0,28.0
1143455,,1.0,29.0
1143459,,1.0,29.0
1143519,,0.0,29.0
1143564,,0.0,30.0
1143565,,0.0,28.0
1143586,,1.0,21.0
1143599,,0.0,25.0
1143639,,0.0,31.0
1143644,,0.0,31.0
1143699,,3.0,25.0
1143707,,0.0,25.0
1143729,,0.0,30.0
1143730,,0.0,28.0
1143745,,17.0,24.0
1143747,,0.0,28.0
1143832,,3.0,25.0
1143839,,0.0,6.0
1143863,,0.0,31.0
1143903,,2.0,31.0
1143913,,0.0,34.0
1144020,,3.0,26.0
1144125,,0.0,28.0
1144133,,5.0,32.0
1144195,,0.0,31.0
1144297,,0.0,31.0
1144382,,2.0,31.0
1144503,,1.0,31.0
1144515,,7.0,20.0
1144542,,0.0,21.0
1144556,,1.0,24.0
1144568,,1.0,31.0
1144628,,0.0,28.0
1144762,,7.0,25.0
1144781,,20.0,36.0
1144784,,0.0,31.0
1144811,,0.0,31.0
1144817,,0.0,31.0
1144818,,0.0,31.0
1144852,,0.0,30.0
1144863,,6.0,25.0
1144894,,1.0,31.0
1144905,,1.0,31.0
1145024,,6.0,27.0
1145028,,6.0,27.0
1145039,,1.0,32.0
1145050,,0.0,31.0
1145055,,1.0,25.0
1145066,,4.0,25.0
1145164,,7.0,27.0
1145221,,0.0,18.0
1145255,,12.0,33.0
1145357,,23.0,30.0
1145363,,23.0,30.0
1145365,,7.0,30.0
1145376,,1.0,26.0
1145450,,5.0,28.0
1145460,,5.0,28.0
1145472,,0.0,31.0
1145480,,3.0,31.0
1145505,,1.0,25.0
1145592,,7.0,25.0
1145618,,1.0,31.0
1145620,,2.0,31.0
1145789,,1.0,29.0
1145790,,1.0,29.0
1145957,,0.0,31.0
1146010,,3.0,31.0
1146090,,0.0,29.0
1146097,,13.0,26.0
1146110,,0.0,29.0
1146198,,0.0,20.0
1146217,,0.0,30.0
1146252,,0.0,31.0
1146256,,0.0,31.0
1146302,,0.0,26.0
1146321,,0.0,21.0
1146324,,3.0,25.0
1146333,,1.0,25.0
1146398,,0.0,31.0
1146412,,0.0,31.0
1146413,,1.0,29.0
1146469,,0.0,31.0
1146513,,0.0,31.0
1146519,,1.0,31.0
1146522,,1.0,31.0
1146525,,0.0,31.0
1146530,,1.0,31.0
1146533,,1.0,31.0
1146556,,0.0,31.0
1146571,,0.0,31.0
1146680,,7.0,25.0
1146745,,0.0,25.0
1146746,,0.0,24.0
1146905,,3.0,31.0
1146975,,2.0,29.0
1147172,,22.0,35.0
1147189,,1.0,31.0
1147225,,7.0,16.0
1147266,,3.0,28.0
1147366,,0.0,24.0
1147595,,1.0,27.0
1147621,,0.0,22.0
1147875,,1.0,27.0
1147901,,2.0,29.0
1147955,,3.0,19.0
1147956,,7.0,22.0
1147994,,4.0,25.0
1148001,,0.0,23.0
1148040,,4.0,27.0
1148102,,0.0,25.0
1148103,,7.0,25.0
1148259,,0.0,25.0
1148268,,0.0,25.0
1148291,,0.0,26.0
1148330,,7.0,27.0
1148339,,16.0,35.0
1148405,,12.0,31.0
1148547,,0.0,31.0
1148622,,0.0,19.0
1148962,,23.0,30.0
1148963,,17.0,23.0
1148964,,23.0,30.0
1148965,,23.0,30.0
1148966,,23.0,30.0
1148967,,22.0,35.0
1148968,,21.0,35.0
1148969,,21.0,35.0
1148972,,22.0,35.0
1149344,,,
1149650,,8.0,2.0
1149895,,,
1149972,,,
1150026,,,
1150077,,0.0,15.0
1150078,,,
1150080,,,
1150085,,,
1150097,,,
1150122,,,
1150277,,,
1150278,,,
1150279,,,
1150281,,,
1150282,,,
1150283,,0.0,25.0
1150284,,0.0,27.0
1150285,,,
1150286,,,
1150287,,,
1150288,,,
1150289,,,
1150290,,,
1150291,,,
1150292,,,
1150293,,,
1150294,,6.0,27.0
1150295,,,
1150321,,,
1150339,,,
1150340,,,
1150360,,,
1150567,,,
1150590,,,
1150591,,5.0,10.0
1150592,,12.0,14.0
1150607,,,
1150611,,11.0,27.0
1150612,,14.0,27.0
1150613,,,
1150614,,,
1150616,,,
1150631,,6.0,10.0
1150633,,9.0,16.0
1150634,,,
1150635,,3.0,9.0
1150637,,,
1150638,,,
1150640,,,
1150641,,,
1150642,,,
1150643,,,
1150644,,,
1150646,,,
1150647,,,
1150648,,,
1150649,,,
1150651,,,
1150652,,,
1150657,,,
1150662,,,
1150665,,,
1150668,,,
1150673,,,
1150683,,,
1150696,,2.0,22.0
1150700,,,
1150713,,,
1150723,,3.0,20.0
1150724,,,
1150725,,,
1150726,,,
1150727,,,
1150728,,2.0,26.0
1150781,,23.0,31.0
1150802,,,
1150806,,3.0,7.0
1150815,,,
1150816,,,
1150894,,,
1150937,,0.0,4.0
1151027,,,
1151069,,,
1151097,,2.0,22.0
1151335,,14.0,33.0
1151336,,9.0,16.0
1151349,,11.0,37.0
1151379,,,
1151588,,0.0,16.0
1151697,,,
1151699,,,
1151703,,,
1151707,,,
1151708,,,
1151709,,,
1151710,,0.0,
1151711,,,
1151719,,,
1151738,,,
1151749,,,
1151752,,0.0,8.0
1151805,,3.0,24.0
1151806,,3.0,24.0
1151809,,,
1151822,,1.0,3.0
1151823,,1.0,8.0
1151842,,8.0,2.0
1151843,,8.0,26.0
1151848,,,
1152036,,,
1152103,,3.0,18.0
1152111,,5.0,1.0
1152275,,2.0,26.0
1152284,,4.0,2.0
1152289,,,
1152295,,,
1152305,,2.0,7.0
1152352,,,
1152492,,4.0,19.0
1152519,,4.0,7.0
1153968,,,
1154599,,4.0,28.0
1154677,,4.0,20.0
1154909,,4.0,16.0
1154929,,5.0,17.0
1155103,,3.0,20.0
1155112,,5.0,22.0
1155163,,5.0,25.0
1155197,,5.0,27.0
1155200,,5.0,27.0
1155255,,5.0,27.0
1155360,,5.0,27.0
1155366,,4.0,17.0
1155409,,5.0,21.0
1155410,,5.0,23.0
1155452,,6.0,27.0
1155518,,6.0,27.0
1155569,,4.0,21.0
1155609,,4.0,26.0
1155864,,7.0,23.0
1156060,,7.0,28.0
1156110,,7.0,28.0
1156906,,42.0,39.0
1157024,,36.0,35.0
1157034,,42.0,39.0
1158298,,24.0,28.0
1158354,,15.0,15.0
1158630,,24.0,28.0
1158750,,8.0,4.0
1158768,,6.0,17.0
1158892,,6.0,17.0
1159101,,27.0,24.0
1159470,,33.0,26.0
1159507,,35.0,20.0
1159543,,39.0,22.0
1159567,,39.0,22.0
1160025,,20.0,22.0
1160122,,11.0,21.0
1160277,,14.0,16.0
1160356,,5.0,20.0
1160365,,31.0,28.0
1160373,,5.0,20.0
1160481,,44.0,22.0
1160501,,7.0,27.0
1160504,,9.0,24.0
1160508,,42.0,19.0
1160699,,4.0,14.0
1160708,,6.0,13.0
1166965,,18.0,17.0
1167150,,19.0,10.0
1167333,,,
1167401,,,
1167402,,,
1167403,,,
1167476,,,
1167669,,14.0,13.0
1170001,,,
1170468,,,
1170469,,,
1170471,,6.0,20.0
1170498,,,
1170499,,,
1170714,,,
1171129,,4.0,21.0
1171151,,0.0,25.0
1171311,,26.0,32.0
1171729,,9.0,18.0
1171874,,30.0,36.0
1172099,,0.0,15.0
1172399,,33.0,19.0
1172562,,0.0,17.0
1172758,,12.0,11.0
1173510,,17.0,29.0
1173522,,21.0,24.0
1173532,,18.0,18.0
1173553,,17.0,22.0
1173668,,3.0,20.0
1174307,,21.0,24.0
1174368,,3.0,10.0
1174389,,0.0,25.0
1174465,,18.0,27.0
1174800,,0.0,14.0
1174977,,11.0,26.0
1175092,,5.0,2.0
1175194,,0.0,3.0
1175209,,28.0,26.0
1175237,,17.0,31.0
1175648,,3.0,23.0
1176166,,33.0,12.0
1176262,,34.0,25.0
1176263,,34.0,25.0
1176264,,34.0,25.0
1176267,,28.0,24.0
1176268,,28.0,24.0
1176273,,28.0,24.0
1176330,,29.0,25.0
1176332,,29.0,25.0
1176333,,34.0,25.0
1176339,,29.0,25.0
1176342,,29.0,25.0
1176662,,25.0,6.0
1177062,,14.0,29.0
1177064,,47.0,33.0
1177240,,69.0,52.0
1177291,,65.0,39.0
1177296,,73.0,38.0
1177373,,24.0,32.0
1177429,,64.0,46.0
1177439,,34.0,25.0
1177440,,34.0,25.0
1177441,,28.0,24.0
1177459,,34.0,25.0
1177460,,34.0,25.0
1177461,,34.0,25.0
1177469,,28.0,24.0
1177477,,34.0,25.0
1177478,,34.0,25.0
1177479,,34.0,25.0
1177489,,28.0,24.0
1177491,,34.0,25.0
1177492,,34.0,25.0
1177497,,23.0,19.0
1177512,,23.0,19.0
1178103,,41.0,26.0
1178162,,29.0,39.0
1178207,,32.0,32.0
1178211,,29.0,40.0
1178212,,29.0,39.0
1178284,,24.0,41.0
1178440,,0.0,17.0
1178457,,28.0,32.0
1178459,,20.0,36.0
1178460,,13.0,43.0
1178461,,8.0,45.0
1178466,,7.0,46.0
1178598,,22.0,39.0
1178599,,29.0,35.0
1178824,,6.0,26.0
1179021,,5.0,26.0
1179022,,5.0,26.0
1179090,,8.0,24.0
1179144,,4.0,10.0
1179256,,16.0,45.0
1179257,,16.0,45.0
1179296,,16.0,45.0
1179403,,17.0,31.0
1179404,,17.0,31.0
1180179,,17.0,31.0
1180180,,4.0,27.0
1180204,,32.0,32.0
1180217,,15.0,19.0
1180220,,50.0,33.0
1180235,,4.0,27.0
1180244,,5.0,17.0
1180245,,6.0,20.0
1180250,,13.0,27.0
1181274,,12.0,34.0
1181332,,9.0,36.0
1181337,,16.0,42.0
1181370,,24.0,47.0
1181586,,2.0,31.0
1181597,,3.0,18.0
1181683,,8.0,2.0
1181684,,4.0,4.0
1181714,,,
1181773,,60.0,64.0
1181808,,15.0,25.0
1181823,,24.0,33.0
1182249,,,
1182399,,5.0,3.0
1182434,,3.0,27.0
1182440,,5.0,25.0
1182476,,,
1182683,,,
1182722,,,
1182740,,63.0,65.0
1183091,,6.0,4.0
1183092,,7.0,2.0
1183096,,6.0,4.0
1183384,,15.0,18.0
1183803,,,
1184335,,,
1184355,,,
1184420,,,
1184525,,6.0,4.0
1184611,,15.0,18.0
1184612,,19.0,20.0
1184945,,28.0,28.0
1184970,,,
1185350,,68.0,72.0
1185636,,68.0,61.0
1185637,,70.0,53.0
1186043,,,
1186200,,,
1186218,,,
1186238,,,
1186240,,,
1186242,,5.0,15.0
1186243,,,
1186254,,,
1186271,,,
1186276,,,
1186288,,,
1186295,,1.0,11.0
1186298,,,
1186299,,,
1186303,,0.0,15.0
1186305,,,
1186308,,,
1186317,,,
1186321,,,
1186330,,0.0,19.0
1186347,,4.0,3.0
1186354,,,
1186360,,2.0,12.0
1186372,,,
1186423,,,
1186476,,3.0,26.0
1186490,,,
1186493,,5.0,22.0
1186509,,,
1186520,,0.0,15.0
1186525,,,
1186531,,0.0,3.0
1186539,,0.0,3.0
1186548,,0.0,3.0
1186549,,0.0,3.0
1186554,,0.0,3.0
1186558,,,
1186565,,,
1186570,,0.0,3.0
1186580,,,
1186615,,,
1186623,,0.0,9.0
1186624,,0.0,12.0
1186628,,0.0,13.0
1186632,,,
1186637,,,
1186639,,,
1186642,,,
1186643,,,
1186645,,0.0,10.0
1186653,,0.0,24.0
1186662,,,
1186697,,,
1186703,,,
1186730,,,
1186743,,,
1186751,,,
1186755,,5.0,6.0
1186756,,5.0,6.0
1186768,,,
1186776,,,
1186816,,,
1186847,,,
1186867,,0.0,5.0
1186899,,4.0,14.0
1186915,,0.0,24.0
1186916,,,
1186959,,,
1186960,,3.0,19.0
1186972,,,
1186983,,,
1187022,,0.0,3.0
1187096,,26.0,26.0
1187137,,88.0,58.0
1187182,,75.0,66.0
1187215,,26.0,42.0
1187216,,75.0,76.0
1187263,,54.0,42.0
1187342,,16.0,27.0
1187407,,21.0,52.0
1187480,,60.0,57.0
1187681,,73.0,81.0
1187943,,53.0,49.0
1188006,,59.0,49.0
1188070,,83.0,38.0
1188124,,73.0,58.0
1188228,,37.0,42.0
1188277,,89.0,54.0
1188289,,79.0,71.0
1188297,,21.0,29.0
1188308,,47.0,51.0
1188309,,75.0,71.0
1188315,,83.0,66.0
1188354,,63.0,55.0
1188402,,25.0,14.0
1188432,,70.0,27.0
1188457,,51.0,57.0
1188829,,25.0,45.0
1188867,,83.0,76.0
1188868,,75.0,83.0
1188873,,22.0,37.0
1188874,,23.0,44.0
1188875,,18.0,26.0
1188876,,22.0,22.0
1188880,,27.0,40.0
1188947,,25.0,29.0
1188948,,25.0,29.0
1189236,,57.0,43.0
1189284,,46.0,57.0
1189286,,51.0,62.0
1189350,,77.0,50.0
1189421,,40.0,36.0
1190159,,89.0,55.0
1190225,,79.0,69.0
1190740,,81.0,48.0
1191404,,89.0,55.0
1192654,,87.0,53.0
1192847,,75.0,57.0
1193014,,80.0,57.0
1193085,,77.0,55.0
1195042,,87.0,57.0
1195413,,81.0,60.0
1196229,,73.0,41.0
1196271,,72.0,53.0
1196842,,67.0,44.0
1196845,,33.0,35.0
1197544,,52.0,31.0
1197770,,26.0,26.0
1199235,,28.0,41.0
1200168,,28.0,37.0
1200649,,87.0,58.0
1200654,,76.0,71.0
1200903,,20.0,23.0
1201049,,89.0,54.0
1201454,,21.0,29.0
1201455,,83.0,60.0
1201633,,76.0,71.0
1201639,,69.0,71.0
1201663,,67.0,44.0
1201687,,51.0,29.0
1201758,,75.0,71.0
1201884,,76.0,71.0
1201957,,27.0,25.0
1202033,,76.0,71.0
1202058,,76.0,72.0
1202077,,70.0,70.0
1202147,,86.0,53.0
1202192,,69.0,71.0
1202213,,76.0,71.0
1202245,,79.0,70.0
1202297,,83.0,43.0
1202380,,83.0,43.0
1202468,,82.0,66.0
1202638,,32.0,21.0
1202709,,22.0,26.0
1202826,,63.0,43.0
1202862,,24.0,35.0
1202946,,62.0,55.0
1202966,,0.0,28.0
1203012,,80.0,39.0
1203039,,64.0,45.0
1203114,,24.0,35.0
1203164,,24.0,35.0
1203207,,22.0,26.0
1203256,,22.0,26.0
1203418,,64.0,45.0
1203558,,75.0,71.0
1203668,,46.0,32.0
1203835,,59.0,43.0
1204021,,62.0,37.0
1204094,,62.0,37.0
1204191,,68.0,71.0
1204227,,57.0,52.0
1204617,,34.0,24.0
1204824,,60.0,60.0
1205125,,60.0,60.0
1205261,,66.0,58.0
1205273,,55.0,54.0
1205277,,45.0,53.0
1205338,,68.0,52.0
1205924,,79.0,62.0
1206071,,64.0,52.0
1206379,,54.0,25.0
1206432,,64.0,32.0
1207805,,76.0,51.0
1208075,,58.0,48.0
1208629,,39.0,46.0
1208960,,15.0,28.0
1209086,,73.0,83.0
1209268,,22.0,41.0
1209464,,16.0,27.0
1209512,,40.0,29.0
1209514,,41.0,38.0
1209515,,21.0,20.0
1209516,,30.0,28.0
1209517,,30.0,28.0
1209518,,36.0,23.0
1209519,,36.0,23.0
1209520,,3.0,19.0
1209524,,21.0,45.0
1209525,,34.0,46.0
1209526,,49.0,50.0
1209535,,56.0,32.0
1209537,,0.0,31.0
1209540,,54.0,43.0
1209541,,0.0,23.0
1209542,,34.0,24.0
1209543,,0.0,35.0
1209544,,45.0,28.0
1209545,,43.0,29.0
1209546,,53.0,27.0
1209547,,53.0,27.0
1209548,,70.0,27.0
1209549,,35.0,22.0
1209550,,70.0,27.0
1209596,,58.0,55.0
1209635,,40.0,65.0
1209979,,0.0,13.0
1210077,,63.0,36.0
1210083,,86.0,53.0
1210174,,18.0,40.0
1210184,,87.0,55.0
1210221,,59.0,43.0
1210222,,59.0,43.0
1210290,,39.0,50.0
1210291,,49.0,50.0
1210293,,5.0,37.0
1210598,,4.0,48.0
1210619,,3.0,19.0
1210748,,39.0,25.0
1210750,,0.0,13.0
1210753,,0.0,24.0
1210754,,3.0,19.0
1210934,,76.0,47.0
1211526,,,
1211580,,0.0,24.0
1211757,,,
1211758,,,
1211759,,,
1211760,,,
1211761,,,
1211762,,,
1211763,,,
1211765,,,
1211779,,,
1211790,,,
1211792,,,
1211795,,0.0,11.0
1211796,,0.0,4.0
1211798,,0.0,12.0
1211800,,,
1211801,,,
1211809,,,
1211812,,,
1211813,,,
1211814,,,
1211815,,,
1211816,,,
1211818,,,
1211875,,,
1211877,,1.0,4.0
1211881,,,
1211882,,,
1211883,,,
1211884,,,
1211885,,,
1211886,,,
1211887,,,
1211888,,,
1211890,,,
1211898,,,
1211899,,,
1211900,,,
1211901,,,
1211902,,,
1211903,,,
1211904,,,
1211905,,2.0,13.0
1211906,,4.0,21.0
1211907,,2.0,14.0
1211910,,,
1211911,,5.0,12.0
1211913,,,
1211914,,5.0,12.0
1211915,,,
1211916,,,
1211917,,,
1211918,,,
1211922,,,
1211924,,,
1211925,,,
1211950,,,
1211951,,,
1211973,,,
1212089,,1.0,36.0
1212179,,0.0,13.0
1212180,,4.0,20.0
1212181,,,
1212182,,,
1212183,,,
1212184,,,
1212185,,,
1212186,,,
1212187,,0.0,27.0
1212188,,,
1212189,,,
1212190,,,
1212191,,,
1212193,,,
1212194,,,
1212195,,,
1212196,,,
1212197,,,
1212198,,,
1212199,,,
1212200,,,
1212201,,,
1212203,,,
1212223,,,
1212224,,,
1212225,,,
